2023-06-12 10:46:58.752
Trial Number,Time Stamp,Relative Start Time,Cursor X (Relative to Origin),Cursor Y(Relative to Origin),Joystick X,Joystick Y
1,2023-06-12 10:47:09.95,11199.0,-4.3735,-21.5087,-0.3750,0.7941
1,2023-06-12 10:47:10.0,11249.0,-4.7502,-17.4130,-0.4492,0.6432
1,2023-06-12 10:47:10.05,11299.0,-5.4940,-15.8269,-0.4805,0.5588
1,2023-06-12 10:47:10.1,11349.0,-7.6721,-13.4861,-0.4551,0.5216
1,2023-06-12 10:47:10.15,11399.0,-8.9257,-12.6251,-0.4278,0.5196
1,2023-06-12 10:47:10.2,11449.0,-11.4372,-11.4011,-0.3750,0.4726
1,2023-06-12 10:47:10.25,11499.0,-12.6090,-11.0223,-0.3516,0.4530
1,2023-06-12 10:47:10.3,11549.0,-14.6383,-10.6236,-0.3028,0.4294
1,2023-06-12 10:47:10.35,11599.0,-15.4535,-10.5653,-0.2832,0.4275
1,2023-06-12 10:47:10.4,11649.0,-16.3996,-10.6609,-0.1719,0.4177
2,2023-06-12 10:47:28.4,29649.0,0.0000,0.0000,0.0000,0.0000
2,2023-06-12 10:47:28.45,29699.0,1.6660,0.1714,-0.0020,0.0079
2,2023-06-12 10:47:28.5,29749.0,3.1146,0.3446,-0.0020,0.0079
2,2023-06-12 10:47:28.55,29799.0,6.8557,0.8690,-0.0020,0.0079
2,2023-06-12 10:47:28.6,29849.0,9.0382,1.2213,-0.0020,0.0079
2,2023-06-12 10:47:28.65,29899.0,13.8302,2.1089,-0.0020,0.0079
2,2023-06-12 10:47:28.7,29949.0,16.3832,2.6457,-0.0020,0.0079
2,2023-06-12 10:47:28.75,29999.0,21.7002,3.9093,-0.0020,0.0079
2,2023-06-12 10:47:28.8,30049.0,24.4335,4.6382,-0.0020,0.0079
2,2023-06-12 10:47:28.85,30099.0,29.9907,6.2948,-0.0020,0.0079
2,2023-06-12 10:47:28.9,30149.0,32.7959,7.2245,-0.0020,0.0079
2,2023-06-12 10:47:28.95,30199.0,38.4207,9.2619,-0.0020,-0.0020
2,2023-06-12 10:47:29.0,30249.0,41.2059,10.2949,-0.0195,-0.0664
2,2023-06-12 10:47:29.05,30299.0,46.5885,12.0014,-0.0567,-0.2696
2,2023-06-12 10:47:29.1,30349.0,51.5127,12.7576,-0.1231,-0.4121
2,2023-06-12 10:47:29.15,30399.0,53.7547,12.7246,-0.1621,-0.4746
2,2023-06-12 10:47:29.2,30449.0,57.7684,11.8320,-0.1914,-0.5742
2,2023-06-12 10:47:29.25,30499.0,59.5701,11.0184,-0.1934,-0.6055
2,2023-06-12 10:47:29.3,30549.0,62.7521,8.8494,-0.2403,-0.6269
2,2023-06-12 10:47:29.35,30599.0,64.0650,7.5759,-0.2969,-0.6191
2,2023-06-12 10:47:29.4,30649.0,65.8577,4.8080,-0.4473,-0.6191
2,2023-06-12 10:47:29.45,30699.0,66.3012,3.3530,-0.4864,-0.6191
2,2023-06-12 10:47:29.5,30749.0,66.3810,0.3658,-0.5273,-0.6191
2,2023-06-12 10:47:29.55,30799.0,66.0727,-1.1498,-0.5449,-0.6191
2,2023-06-12 10:47:29.6,30849.0,64.8500,-4.1993,-0.5898,-0.6191
2,2023-06-12 10:47:29.65,30899.0,63.9661,-5.6943,-0.5937,-0.5918
2,2023-06-12 10:47:29.7,30949.0,61.7812,-8.3584,-0.6016,-0.5000
2,2023-06-12 10:47:29.75,30999.0,60.5339,-9.4800,-0.5957,-0.4531
2,2023-06-12 10:47:29.8,31049.0,57.7533,-11.2178,-0.6211,-0.3692
2,2023-06-12 10:47:29.85,31099.0,56.2184,-11.7594,-0.6426,-0.3086
2,2023-06-12 10:47:29.9,31149.0,52.8962,-12.2316,-0.6484,-0.2696
2,2023-06-12 10:47:29.95,31199.0,51.1260,-12.1889,-0.6562,-0.2520
2,2023-06-12 10:47:30.0,31249.0,47.4121,-11.6725,-0.6562,-0.2500
2,2023-06-12 10:47:30.05,31299.0,45.4775,-11.2337,-0.6562,-0.2422
2,2023-06-12 10:47:30.1,31349.0,41.4530,-10.0312,-0.6680,-0.2344
2,2023-06-12 10:47:30.15,31399.0,39.3520,-9.2765,-0.6680,-0.2168
2,2023-06-12 10:47:30.2,31449.0,34.9644,-7.4852,-0.6621,-0.2031
2,2023-06-12 10:47:30.25,31499.0,32.6907,-6.4074,-0.6621,-0.1719
2,2023-06-12 10:47:30.3,31549.0,27.9530,-3.8625,-0.6543,-0.1426
2,2023-06-12 10:47:30.35,31599.0,25.5017,-2.3441,-0.6504,-0.0977
2,2023-06-12 10:47:30.4,31649.0,20.4030,1.1921,-0.6484,-0.0762
2,2023-06-12 10:47:30.45,31699.0,17.7437,3.1699,-0.6484,-0.0840
2,2023-06-12 10:47:30.5,31749.0,12.1750,7.4650,-0.6484,-0.0840
2,2023-06-12 10:47:30.55,31799.0,9.2562,9.7621,-0.6484,-0.0840
2,2023-06-12 10:47:30.6,31849.0,3.1381,14.6147,-0.6445,-0.0840
2,2023-06-12 10:47:30.65,31899.0,-0.0609,17.1541,-0.6445,-0.0860
2,2023-06-12 10:47:30.7,31949.0,-6.7377,22.4269,-0.6426,-0.0860
2,2023-06-12 10:47:30.75,31999.0,-13.7784,27.9192,-0.6387,-0.0860
2,2023-06-12 10:47:30.8,32049.0,-17.4260,30.7327,-0.6387,-0.0860
2,2023-06-12 10:47:30.85,32099.0,-24.9621,36.4633,-0.6387,-0.0860
2,2023-06-12 10:47:30.9,32149.0,-28.8406,39.3674,-0.6367,-0.0860
2,2023-06-12 10:47:30.95,32199.0,-36.7941,45.2204,-0.6367,-0.0860
2,2023-06-12 10:47:31.0,32249.0,-40.8596,48.1563,-0.6367,-0.0860
2,2023-06-12 10:47:31.05,32299.0,-49.1430,54.0152,-0.6367,-0.0860
2,2023-06-12 10:47:31.1,32349.0,-53.3512,56.9215,-0.6367,-0.0899
2,2023-06-12 10:47:31.15,32399.0,-61.8789,62.6593,-0.6367,-0.0899
2,2023-06-12 10:47:31.2,32449.0,-66.1911,65.4825,-0.6367,-0.0899
2,2023-06-12 10:47:31.25,32499.0,-74.9084,71.0202,-0.6445,-0.0899
2,2023-06-12 10:47:31.3,32549.0,-79.3178,73.7292,-0.6445,-0.0899
2,2023-06-12 10:47:31.35,32599.0,-88.2285,79.0182,-0.6445,-0.0899
2,2023-06-12 10:47:31.4,32649.0,-92.7198,81.5966,-0.6367,-0.0899
2,2023-06-12 10:47:31.45,32699.0,-101.7775,86.6216,-0.6367,-0.0899
2,2023-06-12 10:47:31.5,32749.0,-106.3511,89.0657,-0.6367,-0.0938
2,2023-06-12 10:47:31.55,32799.0,-115.6355,93.8258,-0.6445,-0.0938
2,2023-06-12 10:47:31.6,32849.0,-120.3521,96.1439,-0.6445,-0.0977
2,2023-06-12 10:47:31.65,32899.0,-129.9524,100.6744,-0.6445,-0.0977
2,2023-06-12 10:47:31.7,32949.0,-134.8302,102.8966,-0.6328,-0.0977
2,2023-06-12 10:47:31.75,32999.0,-144.7311,107.2922,-0.6211,-0.0938
2,2023-06-12 10:47:31.8,33049.0,-149.7606,109.4735,-0.6191,-0.0938
2,2023-06-12 10:47:31.85,33099.0,-160.0113,113.8225,-0.6191,-0.0938
2,2023-06-12 10:47:31.9,33149.0,-165.2436,115.9977,-0.6191,-0.0938
2,2023-06-12 10:47:31.95,33199.0,-175.9213,120.2719,-0.6055,-0.1719
2,2023-06-12 10:47:32.0,33249.0,-181.3099,122.1748,-0.5625,-0.2774
2,2023-06-12 10:47:32.05,33299.0,-191.3243,124.9160,-0.1192,-0.6055
2,2023-06-12 10:47:32.1,33349.0,-195.4227,125.4404,0.1628,-0.7930
2,2023-06-12 10:47:32.15,33399.0,-200.5690,124.9008,0.7451,-0.9160
2,2023-06-12 10:47:32.2,33449.0,-201.7484,123.8541,0.8235,-1.0000
2,2023-06-12 10:47:32.25,33499.0,-202.1838,120.6030,0.7725,-1.0000
2,2023-06-12 10:47:32.3,33549.0,-201.8069,118.5446,0.7569,-1.0000
2,2023-06-12 10:47:32.35,33599.0,-200.2581,113.8157,0.7941,-1.0000
2,2023-06-12 10:47:32.4,33649.0,-197.7451,108.4876,0.8549,-1.0000
2,2023-06-12 10:47:32.45,33699.0,-196.1940,105.6530,0.8843,-1.0000
2,2023-06-12 10:47:32.5,33749.0,-192.4013,99.7061,1.0000,-1.0000
2,2023-06-12 10:47:32.55,33799.0,-190.2177,96.6676,1.0000,-0.9512
2,2023-06-12 10:47:32.6,33849.0,-185.4960,90.7339,1.0000,-0.8711
2,2023-06-12 10:47:32.65,33899.0,-183.0212,87.8307,1.0000,-0.8535
2,2023-06-12 10:47:32.7,33949.0,-177.9575,82.0758,1.0000,-0.8496
2,2023-06-12 10:47:32.75,33999.0,-175.4016,79.1972,1.0000,-0.8418
2,2023-06-12 10:47:32.8,34049.0,-170.3004,73.3375,1.0000,-0.8496
2,2023-06-12 10:47:32.85,34099.0,-167.7715,70.3516,1.0000,-0.8418
2,2023-06-12 10:47:32.9,34149.0,-162.7841,64.2018,1.0000,-0.8535
2,2023-06-12 10:47:32.95,34199.0,-160.3319,61.0241,1.0000,-0.8535
2,2023-06-12 10:47:33.0,34249.0,-155.5157,54.4582,1.0000,-0.8457
2,2023-06-12 10:47:33.05,34299.0,-153.1505,51.0738,1.0000,-0.8457
2,2023-06-12 10:47:33.1,34349.0,-148.4945,44.0801,1.0000,-0.8457
2,2023-06-12 10:47:33.15,34399.0,-146.1964,40.4775,1.0000,-0.8418
2,2023-06-12 10:47:33.2,34449.0,-141.6348,33.0347,1.0000,-0.8457
2,2023-06-12 10:47:33.25,34499.0,-139.3593,29.2035,1.0000,-0.8418
2,2023-06-12 10:47:33.3,34549.0,-134.7844,21.3355,1.0000,-0.8359
2,2023-06-12 10:47:33.35,34599.0,-132.4701,17.2850,1.0000,-0.8457
2,2023-06-12 10:47:33.4,34649.0,-127.7486,9.0621,1.0000,-0.7676
2,2023-06-12 10:47:33.45,34699.0,-125.3258,5.0815,1.0000,-0.6543
2,2023-06-12 10:47:33.5,34749.0,-120.3189,-2.3657,1.0000,-0.5039
2,2023-06-12 10:47:33.55,34799.0,-117.7211,-5.7453,1.0000,-0.4395
2,2023-06-12 10:47:33.6,34849.0,-112.3069,-11.8934,1.0000,-0.3613
2,2023-06-12 10:47:33.65,34899.0,-109.4810,-14.6602,1.0000,-0.3125
2,2023-06-12 10:47:33.7,34949.0,-103.5742,-19.7466,1.0000,-0.2871
2,2023-06-12 10:47:33.75,34999.0,-100.4896,-22.1311,1.0000,-0.2735
2,2023-06-12 10:47:33.8,35049.0,-94.0556,-26.7382,1.0000,-0.2637
2,2023-06-12 10:47:33.85,35099.0,-90.7087,-29.0134,1.0000,-0.2637
2,2023-06-12 10:47:33.9,35149.0,-83.7685,-33.5713,1.0000,-0.2461
