2023-10-11 17:12:19.596
Trial Number,Time Stamp,Relative Start Time,Cursor X (Relative to Origin),Cursor Y(Relative to Origin),Joystick X,Joystick Y
1,2023-10-11 17:12:30.15,10555.0,-7.6762,-5.2754,0.5843,-0.4414
1,2023-10-11 17:12:30.2,10605.0,-6.0503,-10.4967,0.5784,-0.1973
1,2023-10-11 17:12:30.25,10655.0,-5.3693,-12.6177,0.5686,-0.0020
1,2023-10-11 17:12:30.3,10705.0,-4.3998,-15.5713,0.4843,0.2726
1,2023-10-11 17:12:30.35,10755.0,-4.1287,-16.2318,0.4784,0.3765
1,2023-10-11 17:12:30.4,10805.0,-3.6099,-16.2884,0.5883,0.3981
1,2023-10-11 17:12:30.45,10855.0,-3.3272,-15.8601,0.5784,0.3981
1,2023-10-11 17:12:30.5,10905.0,-2.8221,-14.3961,0.5392,0.3981
1,2023-10-11 17:12:30.55,10955.0,-2.6085,-13.4439,0.5392,0.3981
1,2023-10-11 17:12:30.6,11005.0,-2.2085,-11.2406,0.5294,0.3981
1,2023-10-11 17:12:30.65,11055.0,-2.0201,-10.0267,0.5392,0.3981
1,2023-10-11 17:12:30.7,11105.0,-1.6596,-7.4611,0.5294,0.3765
1,2023-10-11 17:12:30.75,11155.0,-1.1871,-5.1862,0.5843,0.1922
1,2023-10-11 17:12:30.8,11205.0,-0.8291,-4.4327,0.6039,0.0667
1,2023-10-11 17:12:30.85,11255.0,0.1564,-3.8533,0.5980,-0.0528
1,2023-10-11 17:12:30.9,11305.0,0.6781,-4.1683,0.5627,-0.2266
1,2023-10-11 17:12:30.95,11355.0,1.5408,-6.3273,0.4687,-0.4258
1,2023-10-11 17:12:31.0,11405.0,1.7888,-8.0807,0.4079,-0.4571
1,2023-10-11 17:12:31.05,11455.0,1.8653,-12.5471,0.3784,-0.4571
1,2023-10-11 17:12:31.1,11505.0,1.8088,-15.1397,0.4039,-0.4571
1,2023-10-11 17:12:31.15,11555.0,1.6158,-20.0095,0.3530,-0.1016
1,2023-10-11 17:12:31.2,11605.0,1.2488,-22.0268,0.2078,-0.0000
2,2023-10-11 17:12:41.65,22055.0,-0.2391,-0.0514,-0.0020,-0.0020
2,2023-10-11 17:12:41.7,22105.0,-0.6636,-0.1420,-0.0020,-0.0020
2,2023-10-11 17:12:41.75,22155.0,-1.9094,-0.4042,-0.0020,-0.0020
2,2023-10-11 17:12:41.8,22205.0,-2.6713,-0.5735,-0.0020,-0.0117
